6.569265141585483025e-01,4.912313115070071623e-01,1.344645458305292474e-01,5.945331784373827366e-01,5.247916128346532538e-01
1.811119771168174797e-01,3.477023225431092879e-01,1.761905677563609940e-01,5.981301730562323948e-01,9.379104142863687876e-01
4.450757096357675913e-01,8.184217671428943852e-01,1.533069357056117132e-01,2.118179026029461953e-01,5.637125340878648139e-01
7.368053743546111312e-01,9.158937336693450115e-01,5.926262670238003905e-01,2.838044754616648735e-01,5.583726353600324543e-01
6.536092154961792300e-01,4.192722157646200376e-02,2.638440420608356707e-02,9.245338569245966642e-01,9.972862126417022521e-01
8.596128064429996440e-01,5.717350931150693150e-01,8.707028327619270591e-02,9.014024983610608999e-01,9.271370580766916669e-01
7.726876823633129776e-01,7.452434890288073266e-01,5.157181679350048009e-01,4.829137676361194842e-02,3.847644583630017712e-01
3.664292732837282074e-01,2.600337354379679278e-01,3.572504946748120691e-01,5.896873411966435663e-01,3.188147540596714125e-01
1.575748015919408163e-01,7.044014875655423280e-01,1.334567554210659424e-01,2.249657763495828133e-01,5.185810239363236596e-01
3.375689462240727412e-02,8.925830117494648608e-02,6.923095797914308180e-01,7.128615509179867527e-01,2.123305893054264759e-01
3.737233531980509449e-01,8.589756619271160520e-02,1.406209991494236089e-01,1.732410022955029882e-01,8.737390769074858676e-01
1.777093924541703895e-01,1.887188343217441888e-01,4.041084704543315143e-01,1.092624788173490735e-02,7.868119991406253844e-01
4.534787372462556476e-02,3.467137960498544169e-01,3.241621463119582769e-01,7.883167926557099747e-01,4.915334828467713413e-01
5.751130806877107204e-01,2.513845936933343239e-01,3.821466294738532499e-01,9.392446429553577003e-01,6.086241019151655829e-01
5.483039912171057129e-01,7.263553210333668630e-01,6.173762999798854123e-01,8.259400981819847720e-01,2.532518903448299774e-03
3.645777264668520479e-01,5.430641651852337048e-01,4.980204146997349035e-01,1.876823742891631230e-01,3.479190139759746891e-02
9.345546286624434318e-01,4.174576191852058527e-01,7.690445572903203963e-02,2.939417008263667253e-02,6.824789172254130953e-02
9.670554553860567504e-01,4.243623340437485680e-02,2.960715492327923304e-01,5.755163746195901542e-02,8.175416284566764391e-01
1.015239681099162627e-01,8.559245814973966970e-01,1.773483600302364627e-01,8.435584227484421715e-01,4.945328586623469747e-01
5.310329801797073479e-01,2.556176365714543097e-01,6.017864538439429145e-01,9.098076911983192794e-01,4.485525248388044783e-01
6.354486607093526862e-01,7.951076507459630127e-01,8.537302581269902158e-01,3.243423736402594182e-01,2.620495411350406423e-01
3.233757178035476798e-01,8.133637350468336802e-01,8.069463358565687194e-02,8.128837542594551380e-01,4.838943718166623942e-01
6.746260782182637028e-01,6.394058351807783147e-01,9.676144835492300755e-01,8.714881707730234295e-01,2.138985276135016989e-01
6.530691317365645565e-01,4.839072575342262539e-02,3.173387754347209988e-01,1.967867599473424045e-01,9.978036928544775641e-01
5.482299315746453905e-01,6.529153124090066873e-01,7.250214579676560467e-01,4.394913986688669949e-01,8.019507806652503845e-03
9.394949960962162283e-01,7.059325705529723161e-01,9.507444713313141227e-01,8.448668034195488952e-01,9.586155305184616005e-01
5.602363422106687585e-01,6.466860775775278292e-01,1.992097413740001599e-01,7.447529947941800010e-01,9.443295094052639449e-02
1.887356760580100046e-01,6.420645917834634231e-01,1.236975534091663276e-01,7.744260580214614720e-01,9.347693942719369486e-01
8.491630869083883759e-01,2.166942251066352743e-01,1.118232883787652066e-01,3.930504827320976391e-01,7.379181954934295185e-01
6.346913653449179904e-01,9.546924140365945499e-01,3.008280887855081520e-01,6.580603937279183580e-01,9.626251646469780043e-01
9.386242433841981425e-01,2.973144113244684528e-01,9.009207539026468092e-01,6.633348888690396850e-01,7.229811773484536852e-01
2.044496416239660608e-01,6.733869748676066802e-01,7.333858124262072620e-01,2.135091258831265382e-01,7.615352157748100925e-01
8.885449970460121971e-01,3.259072735628310014e-03,2.743545519886670947e-01,5.310846345463859919e-02,9.418801289547628075e-01
7.072764328885028373e-01,7.646028349100564281e-01,1.182340798303375129e-01,8.649549256825106447e-02,7.721995778520496234e-02
1.722550752561359255e-01,4.611681552365080039e-01,1.698117962483742804e-01,4.556156864540865659e-01,6.022822002385854745e-01
2.508199039790575124e-01,7.195177018710983141e-01,1.717893120346308811e-01,5.552030543346830882e-02,9.734644671283132489e-02
5.623020306210513297e-01,6.308588867872022554e-02,9.070239259090218109e-01,2.820174267866260021e-02,4.678597646318063408e-01
8.098165419809242316e-01,5.710848424749459529e-02,5.968877866089886686e-01,6.855457878778554726e-01,7.177169544411055035e-02
6.208851881173060860e-02,6.391684720491300764e-01,3.591338064637726868e-01,9.972014503515663764e-01,8.105951202804926314e-01
1.354785562722340408e-01,7.074020421514046753e-01,9.060354255734311968e-01,5.178211256568677756e-01,9.206215942594205837e-01
5.561108785302861790e-01,4.642912911989981462e-01,7.015621216824907691e-02,2.182305697737029204e-01,9.847179951545518284e-01
2.207063095099992545e-02,7.525982559472681466e-01,6.148852244531858302e-01,8.182899214700853907e-01,4.692183134339911188e-01
1.031278967841605665e-01,1.560527828904896275e-01,2.421984545161017799e-01,3.929413684611958724e-01,1.409830261877170754e-01
2.061067091991091171e-01,5.565539422700301886e-01,8.471279597175016551e-01,5.827751183309151095e-01,8.595679753135462287e-01
2.823834804998491821e-01,1.618452326516724993e-01,1.068964795250254562e-01,2.302382443424640934e-01,6.682379900476144163e-01
4.554977538805008441e-01,5.615622678971710080e-01,4.191506070068216072e-01,4.964002031094194578e-01,9.079624386405208414e-01
2.379678073174413822e-01,2.575533913199035130e-02,3.682057195386873039e-01,9.918171263316990505e-01,2.618087077057262846e-02
2.440232520241074621e-01,2.167207683662607520e-01,2.191830932070369942e-01,9.556195622329606287e-01,4.321901752241146255e-01
3.200780955610244005e-01,1.329076540200380130e-02,9.198822118558045435e-01,2.739089658332293231e-01,5.585607251742940038e-01
8.175378223841240910e-01,4.151467985758033885e-01,2.925285869669479455e-01,5.849165129158652165e-01,1.728131009086160130e-01
9.069907016969533942e-01,7.189462265904745797e-01,1.754145311254967643e-01,5.635828588165316955e-01,9.237038149707189616e-01
9.797052291869492446e-01,4.535114679366037960e-01,6.695607741095188636e-01,9.232215039272875234e-01,2.309316579467705077e-01
7.193655644632278578e-01,3.790769323445128958e-01,1.065120815282967204e-01,2.270169373892606535e-01,2.611804903650231102e-01
3.810280135678578706e-01,6.478240270061075279e-02,6.186301878933427867e-01,6.661944547824918406e-01,1.422789468078500263e-03
7.619244482949175667e-01,5.400697202240367645e-01,7.822182204264883643e-01,9.292410527894978678e-01,3.054841026111854152e-02
3.911619032558208975e-01,4.534016356749452914e-01,1.262974057588212018e-01,6.066104982076603314e-01,3.128804174445776187e-02
4.623124807295291294e-01,8.348159763143553347e-01,6.530472090686578746e-03,3.952447133998540085e-01,1.267456318260081760e-01
6.365122008587739133e-01,9.879712677739013182e-01,3.813645034927597433e-01,1.167175637587858361e-01,1.967321373737788148e-01
4.249736925375502405e-02,8.319545405281747463e-02,1.488014336733970433e-01,1.700208915476573157e-01,1.608094627486096329e-01
2.188820635008079662e-01,9.938563816848691168e-01,5.969146101657266668e-01,7.925873774743148470e-01,5.824788757713424969e-01
3.965598406706917212e-01,4.431093342305603144e-01,6.840259871091582955e-01,5.381593731895704114e-01,3.107800546229451122e-01
7.152539362185418303e-01,3.463089174381286384e-01,4.411550817101435040e-01,2.527301400329442504e-01,5.157660819451155287e-01
8.899367439592428264e-01,5.061084408257345846e-01,6.120304943678023246e-02,6.676125854640619917e-01,4.395749667453671128e-01
8.560028080271542272e-02,4.209733292804087590e-01,4.375808180981526352e-01,2.504070770892175002e-01,2.221450156442594803e-02
3.173977685013595895e-02,9.651047867016767645e-01,1.258368526317064084e-01,1.255373434173696623e-01,2.449347514153260574e-01
7.321214047640286493e-01,6.122823161566662842e-01,8.685413915821706965e-01,7.409348359164104059e-01,7.183557220417658984e-01
9.985244180121315427e-01,6.259893297886065522e-01,3.972206990370914514e-01,5.509307234445434132e-01,6.713966006643579121e-02
2.441885524780357253e-01,3.057242151757099125e-01,5.342423429500121612e-01,4.240495491304582254e-01,7.356752879235346487e-01
9.702259810113260663e-01,6.806168184716466785e-01,8.487733018569785237e-01,9.083909544558184113e-01,8.359051364238848647e-01
4.705068003531418519e-01,4.986008582516927579e-01,9.881846144118959785e-01,8.528117604270010199e-01,5.225457408501062995e-01
6.726942877439743285e-01,3.603381464691713942e-01,4.780115335679485655e-01,5.510424840230430110e-01,9.330997007122252551e-01
8.890966799186157399e-01,9.825478683829869109e-02,3.779515889956678310e-01,8.705219266486196039e-01,3.674740706779093813e-01
5.191888671664560695e-01,4.292478116365036067e-01,1.873681341470125883e-01,9.908332463668646506e-01,2.622327704565432516e-01
3.577923664806075266e-01,3.174325709479619562e-03,9.369722443179728799e-02,9.297663436515198887e-01,6.705222497998121201e-01
6.941786205505982021e-01,9.613563011325447771e-01,5.976562328641613631e-01,5.863580699554546971e-01,7.320664487331038917e-01
3.405516707619175021e-01,7.584638738580398165e-01,3.196921313709211177e-01,1.688932480842632033e-01,6.201925004126369600e-01
2.340060547626047205e-01,4.501708033007818521e-01,7.827863437523808754e-01,4.093581684875589044e-01,5.620963451769993569e-01
8.096562160175898581e-01,6.163497421782512253e-01,4.294721696292100876e-01,6.186498188959304034e-01,6.505993620980142778e-01
4.937177325598797184e-01,3.100374180769335242e-01,2.988521461390714062e-01,6.635832056210936303e-01,6.407695172615567314e-01
6.061645629527913082e-01,2.110562417781484124e-01,8.117622066816299053e-02,7.557252665421632098e-02,9.822886553150976807e-01
5.226546511938849893e-01,5.025842422308124391e-01,1.158917459678435735e-01,8.982427966144888032e-01,9.786374177631281812e-01
5.859768357090322510e-01,8.687521480516592343e-01,8.426736526666478433e-03,8.659591882188429901e-01,3.348356141580243195e-01
9.430873070294041316e-01,3.267057800087125319e-02,5.805898013439476646e-01,6.036371659576094117e-01,8.884961418547560053e-01
6.037673681241652046e-01,5.798464362564180741e-01,8.910332952917220384e-01,2.325975659714621946e-01,3.194251006695877360e-01
8.628265151846881142e-02,8.186298741477372465e-01,1.742859147801276709e-01,9.599987272261194526e-01,6.203023315425122419e-01
1.074713732335904615e-01,5.520602468713353694e-02,8.561748851750099476e-01,4.672659211834165882e-01,4.817230630653474011e-01
8.677468026905853504e-01,6.271274001457953773e-01,2.692839290422966991e-01,2.214827154989729152e-01,4.532120287734049402e-01
7.375743636349968435e-01,6.986654555593573290e-01,2.832159739579358515e-01,6.980299241264298349e-02,7.777891866905733975e-01
1.528521850908128865e-01,8.857315951768688356e-01,6.365494862308067603e-01,2.057294557499701471e-01,8.385176681187149761e-01
6.395327486785520321e-01,1.154998412474830261e-01,7.749267957946565089e-01,4.609874119835390971e-01,2.600107358435390648e-01
5.218874410005530651e-01,3.176418163411784956e-01,3.726015900503010236e-02,1.793002515451821433e-01,3.526295311879801275e-01
9.375370095022780292e-01,1.403453050406550107e-01,2.892218686143421813e-03,4.250080291572788660e-02,1.294163198826566719e-01
7.942757986839147355e-01,5.813506415397984295e-01,4.989475098958966459e-01,1.994509069817547164e-01,3.183922646680666935e-01
4.155661938640379249e-01,3.736069634905279102e-01,6.218072703347232721e-01,3.090687806381775538e-03,6.297015333933823067e-01
9.082465323161331705e-01,7.250776809081385110e-01,1.965387447562577661e-01,3.543901231207120528e-01,3.089037740580778957e-01
2.237733386498110821e-01,3.896268780140235144e-01,7.700387637132444230e-02,1.422895035810030073e-01,4.866929673569682091e-01
4.474862936241058575e-01,1.833911028983102876e-01,7.339946301409294716e-01,7.953058414070158788e-01,9.643160869137997748e-01
5.072598396400684884e-02,6.282858144940279832e-01,8.296166732705182456e-01,9.483428697905454952e-01,4.098002336817645475e-01
9.147227199164671418e-01,2.783500786638956059e-01,1.357427013902580137e-01,9.879673589407043099e-01,2.588871034600030985e-01
3.594312844101339444e-01,7.409622130898749770e-01,2.617676119474714458e-01,9.708165044313513681e-01,5.307835207222549867e-01
5.433009381888940226e-01,4.776825381502513013e-01,3.126143521000750436e-01,8.577621242334582119e-01,7.328315949541179819e-01
4.948401839487681642e-02,4.318826793457201108e-01,8.487678368182947075e-01,2.903506991281107341e-01,2.542512130172154272e-01
8.044202425021881320e-01,9.051576638886817960e-01,6.488989133385532071e-01,7.798560483855865311e-01,1.845455373943822863e-01
9.883113822243531077e-01,8.612095666832031426e-01,4.778776444775995058e-01,4.937528532665841352e-01,5.389402108182740347e-01
9.369312846451756105e-01,3.783172590713468342e-02,6.640781670773152623e-01,7.694182967558526043e-01,5.723038339031807364e-01
5.074899910476541320e-01,9.832658567036075548e-01,3.125647692227587759e-01,1.131102976681593875e-01,7.028435607704941468e-03
2.458567964957202312e-01,6.834843162239013781e-01,5.107540729859050277e-02,8.943472372461913622e-01,6.503954079908210728e-01
5.997911877860068186e-01,5.084737378337165215e-01,4.067861170670701298e-01,3.337254297328740016e-01,2.758612045170315552e-01
8.350524043760172432e-01,5.108237986347795578e-01,9.935416761853054224e-01,4.017024599564514853e-01,3.439154726519378924e-01
5.550885544425341322e-01,8.571551334911681197e-01,3.310711356855470244e-01,5.785953681803143178e-01,3.020590581638816774e-01
7.683314902679050373e-02,9.094458460805876499e-02,4.597295469819335789e-01,7.776747363877389851e-02,3.851373153019019835e-01
5.455281183354657726e-01,6.283181005608750036e-01,9.633632903017727012e-01,7.714732597884987886e-01,3.367793456023360221e-01
9.963531812473714888e-01,6.213746717508881190e-01,6.656582261905067410e-01,7.718581458281600360e-01,5.258094541882283313e-01
2.588892307357433253e-01,5.553189775120727090e-01,8.869459858361324889e-01,9.651734717672382224e-01,2.434672578065177895e-02
8.479856188376383441e-01,1.304789082056198035e-01,5.064985650616917745e-01,6.548613875010805829e-01,4.545871405878573190e-01
6.174423760893703594e-01,8.104083824956943571e-01,9.152719627578501660e-01,3.141636680607335919e-01,3.214816606015876710e-01
4.345452781569372203e-01,4.340441782157664630e-01,6.986813943711859265e-01,2.366990458620787940e-01,6.044610400922596494e-01
6.451490574124051358e-01,3.195065741093506828e-01,9.162888657240693124e-01,4.935483161550002773e-01,3.545698217427484256e-02
